,image_name,cam,moon,celsius,fahr,date
360,TF_ACULEI_15542_IMAG0138.jpg,,,,,
361,TF_ACULEI_9980_DSCF0401.jpg,,,,,2021/11/24
362,TF_ACULEI_664_DSCF0518.jpg,,,1 °C,,2021/05/25
363,TF_ACULEI_2528_DSCF2538.jpg,1,,18°C,,2021/06/08
364,TF_ACULEI_14294_DSCF0022.jpg,6,,7°C,,30/01/2023
365,TF_ACULEI_13448_DSCF0240.jpg,4,,,44°F,2023/01/15
366,TF_ACULEI_2505_DSCF2515.jpg,1,,18°C,,2021/06/08
367,TF_ACULEI_7302_DSCF7648.jpg,,,,,2021/07/03
368,TF_ACULEI_10588_DSCF0026.jpg,,,2°C,29°F,08/02/2022
369,TF_ACULEI_11006_DSCF0028.jpg,5,,1°C,33°F,19/04/2022
370,TF_ACULEI_10762_DSCF0047.jpg,5,,,22°F,13/03/2022
371,TF_ACULEI_15663_DSCF0063.jpg,4,,,42°F,2023/04/28
372,TF_ACULEI_8975_DSCF0035.jpg,,,18°C,,2021/08/06
373,TF_ACULEI_8940_DSCF1011.jpg,,,,,2021/07/31
374,TF_ACULEI_14482_DSCF0057.jpg,4,,3°C,27°F,2023/02/03
375,TF_ACULEI_44_DSCF0006.jpg,7,,22°C,71°F,10/01/2021
376,TF_ACULEI_1790_DSCF1742.jpg,1,,18°C,,2021/06/06
377,TF_ACULEI_11984_DSCF0004.jpg,4,,16°C,60°F,2022/09/09
378,TF_ACULEI_1640_DSCF1529.jpg,1,,15°C,,2021/06/02
379,TF_ACULEI_5518_DSCF5840.jpg,1,,,,2021/06/22
380,TF_ACULEI_13377_DSCF0197.jpg,6,,4°C,39°F,13/01/2023
381,TF_ACULEI_10419_DSCF0196.jpg,4,,1°C,31°F,12/01/2022
382,TF_ACULEI_15401_DSCF0119.jpg,4,,3°C,27°F,2023/04/07
383,TF_ACULEI_1349_DSCF1253.jpg,1,,19°C,,2021/06/01
384,TF_ACULEI_7673_DSCF8014.jpg,1,,21°C,,2021/07/09
385,TF_ACULEI_8437_DSCF0504.jpg,1,,25°C,,2021/07/24
386,TF_ACULEI_9298_IMAG0040.jpg,,,,,
387,TF_ACULEI_8345_DSCF0412.jpg,1,,25°C,,2021/07/24
388,TF_ACULEI_7563_DSCF7904.jpg,1,,,,2021/07/09
389,TF_ACULEI_14542_IMAG0180.jpg,,,,,
390,TF_ACULEI_11021_DSCF0040.jpg,5,,8°C,46°F,22/04/2022
391,TF_ACULEI_16232_DSCF0185.jpg,,,,,
392,TF_ACULEI_415_DSCF0236.jpg,1,,13°C,,2021/05/25
393,TF_ACULEI_16620_DSCF0066.jpg,4,,25°C,77°F,2023/08/23
394,TF_ACULEI_8364_DSCF0431.jpg,1,,25°C,,2021/07/24
395,TF_ACULEI_15683_DSCF0085.jpg,4,,11°C,51°F,2023/05/01
396,TF_ACULEI_13328_DSCF0172.jpg,6,,1°C,33°F,11/01/2023
397,TF_ACULEI_2408_DSCF2418.jpg,1,,18°C,,2021/06/08
398,TF_ACULEI_5476_DSCF5798.jpg,1,,,,2021/06/22
399,TF_ACULEI_504_DSCF0337.jpg,,,,,2021/05/25
400,TF_ACULEI_16221_DSCF0167.jpg,4,,17°C,62°F,2023/06/25
401,TF_ACULEI_1409_DSCF1313.jpg,1,,19°C,,2021/06/01
402,TF_ACULEI_12639_IMAG0167.jpg,,,,,
403,TF_ACULEI_891_DSCF0747.jpg,1,,16°C,,2021/05/27
404,TF_ACULEI_13874_DSCF0137.jpg,5,,2°C,29°F,22/01/2023
405,TF_ACULEI_14660_DSCF0153.jpg,4,,1°C,31°F,2023/02/11
406,TF_ACULEI_14109_DSCF0856.jpg,6,,2°C,35°F,25/01/2023
407,TF_ACULEI_2289_DSCF2299.jpg,1,,18 °C,,2021/06/08
408,TF_ACULEI_9498_IMAG0157.jpg,,,,,
409,TF_ACULEI_14339_DSCF0042.jpg,6,,1°C,33°F,30/01/2023
410,TF_ACULEI_16091_DSCF0001.jpg,6,,13°C,55 °F,13/06/2023
411,TF_ACULEI_12050_DSCF0031.jpg,4,,2°C,35°F,2022/09/23
412,TF_ACULEI_717_DSCF0571.jpg,1,,11°C,,2021/05/26
413,TF_ACULEI_1709_DSCF1599.jpg,,,,,2021/06/03
414,TF_ACULEI_3211_DSCF3260.jpg,1,,,,2021/06/10
415,TF_ACULEI_15831_DSCF0024.jpg,6,,9°C,48°F,16/05/2023
416,TF_ACULEI_3921_DSCF4139.jpg,1,,,,2021/06/16
417,TF_ACULEI_3751_DSCF3969.jpg,,,,,
418,TF_ACULEI_7780_DSCF0063.jpg,1,,,,2021/07/14
419,TF_ACULEI_16601_DSCF0049.jpg,4,,21°C,69°F,2023/08/20
420,TF_ACULEI_9403_IMAG0106.jpg,,,,,
421,TF_ACULEI_3093_DSCF3143.jpg,1,,,,2021/06/10
422,TF_ACULEI_15261_DSCF0033.jpg,4,,1°C,31°F,2023/03/29
423,TF_ACULEI_4639_DSCF4902.jpg,1,,19°C,,2021/06/18
424,TF_ACULEI_14772_IMAG0354.jpg,,,,,
425,TF_ACULEI_11230_DSCF0119.jpg,4,,13°C,55°F,19/05/2022
426,TF_ACULEI_13758_DSCF0535.jpg,6,,,,21/01/2023
427,TF_ACULEI_7403_DSCF7749.jpg,1,,,,2021/07/03
428,TF_ACULEI_9960_DSCF0374.jpg,1,,,,2021/11/24
429,TF_ACULEI_6357_DSCF6700.jpg,,,,,2021/06/25
430,TF_ACULEI_5539_DSCF5861.jpg,1,,22°C,,2021/06/22
431,TF_ACULEI_2984_DSCF3034.jpg,1,,,,2021/06/10
432,TF_ACULEI_7317_DSCF7663.jpg,,,,,2021/07/03
433,TF_ACULEI_4090_DSCF4312.jpg,,,,,2021/06/16
434,TF_ACULEI_14342_DSCF0045.jpg,6,,1°C,33°F,30/01/2023
435,TF_ACULEI_8219_DSCF0308.jpg,1,,25°C,,2021/07/22
436,TF_ACULEI_1279_DSCF1149.jpg,1,,,,2021/06/01
437,TF_ACULEI_3046_DSCF3096.jpg,1,,,,2021/06/10
438,TF_ACULEI_8706_DSCF0787.jpg,1,,,,2021/07/28
439,TF_ACULEI_16311_DSCF0286.jpg,4,,22°C,71°F,2023/07/09
440,TF_ACULEI_9961_DSCF0375.jpg,,,8°C,,2021/11/24
441,TF_ACULEI_658_DSCF0512.jpg,1,,11°C,,
442,TF_ACULEI_12658_IMAG0189.jpg,,,,,
443,TF_ACULEI_13428_IMAG0095.jpg,,,,,
444,TF_ACULEI_10608_DSCF0008.jpg,5,,,42°F,11/02/2022
445,TF_ACULEI_14743_DSCF0213.jpg,4,,,37°F,2023/02/17
446,TF_ACULEI_5759_DSCF6081.jpg,1,,21°C,,2021/06/22
447,TF_ACULEI_5036_DSCF5323.jpg,1,,21°C,,2021/06/20
448,TF_ACULEI_9747_DSCF0100.jpg,1,,8°C,,2021/11/18
449,TF_ACULEI_7550_DSCF7891.jpg,1,,21°C,,2021/07/09
450,TF_ACULEI_7156_DSCF7502.jpg,1,,,,2021/07/03
451,TF_ACULEI_13843_DSCF0618.jpg,6,,2°C,29°F,21/01/2023
452,TF_ACULEI_7916_DSCF0287.jpg,2,,17°C,,2021/07/19
453,TF_ACULEI_4054_DSCF4272.jpg,,,,,2021/06/16
454,TF_ACULEI_14777_DSCF0240.jpg,4,,,44°F,2023/02/19
455,TF_ACULEI_4847_DSCF5118.jpg,1,,,,2021/06/18
456,TF_ACULEI_14847_DSCF0017.jpg,,,4°C,39°F,24/02/2023
457,TF_ACULEI_6375_DSCF6718.jpg,1,,22°C,,2021/06/25
458,TF_ACULEI_10956_DSCF0013.jpg,,,15°C,59°F,11/04/2022
459,TF_ACULEI_16102_DSCF0365.jpg,7,,14°C,57°F,15/06/2023
460,TF_ACULEI_16667_DSCF0121.jpg,4,,13°C,55°F,2023/08/29
461,TF_ACULEI_417_DSCF0239.jpg,1,,13°C,,2021/05/25
462,TF_ACULEI_7177_DSCF7523.jpg,1,,,,2021/07/03
463,TF_ACULEI_3553_DSCF3771.jpg,1,,,,2021/06/15
464,TF_ACULEI_13131_DSCF0126.jpg,4,,8°C,46°F,2023/01/02
465,TF_ACULEI_13698_DSCF0455.jpg,6,,,32°F,20/01/2023
466,TF_ACULEI_252_DSCF0005.jpg,1,,,,2021/05/17
467,TF_ACULEI_1124_DSCF0980.jpg,1,,17°C,,2021/05/27
468,TF_ACULEI_2759_DSCF2764.jpg,1,,14°C,,2021/06/09
469,TF_ACULEI_4154_DSCF4416.jpg,1,,16°C,,2021/06/17
470,TF_ACULEI_14469_DSCF0049.jpg,4,,1°C,31°F,2023/02/02
471,TF_ACULEI_15856_DSCF0413.jpg,,,4°C,,2023/05/18
472,TF_ACULEI_6454_DSCF6806.jpg,1,,21°C,,2021/06/26
473,TF_ACULEI_9415_IMAG0114.jpg,,,,,
474,TF_ACULEI_6800_DSCF7166.jpg,1,,20°C,,2021/06/28
475,TF_ACULEI_9065_IMAG0004.jpg,,,,,
476,TF_ACULEI_10646_DSCF0019.jpg,5,,2°C,35°F,16/02/2022
477,TF_ACULEI_10266_IMAG0057.jpg,,,,,
478,TF_ACULEI_15537_IMAG0135.jpg,,,,,
479,TF_ACULEI_5601_DSCF5923.jpg,1,,22°C,,2021/06/22
480,TF_ACULEI_200_IMAG0036.jpg,,,,,
481,TF_ACULEI_1115_DSCF0971.jpg,1,,177°C,,2021/05/27
482,TF_ACULEI_4269_DSCF4533.jpg,1,,,,2021/06/17
483,TF_ACULEI_5800_DSCF6119.jpg,1,,19°C,,2021/06/22
484,TF_ACULEI_11825_DSCF0033.jpg,5,,19°C,66°F,10/08/2022
485,TF_ACULEI_1599_DSCF1488.jpg,1,,15 °C,,2021/06/02
486,TF_ACULEI_6504_DSCF6856.jpg,1,,21°C,,2021/06/27
487,TF_ACULEI_5314_DSCF5601.jpg,1,,20°C,,2021/06/20
488,TF_ACULEI_15148_DSCF0214.jpg,4,,6°C,42°F,2023/03/21
489,TF_ACULEI_5295_DSCF5582.jpg,1,,20°C,,2021/06/20
490,TF_ACULEI_16084_DSCF0216.jpg,6,,18°C,64°F,09/06/2023
491,TF_ACULEI_5146_DSCF5433.jpg,1,,20°C,,2021/06/20
492,TF_ACULEI_1530_DSCF1419.jpg,1,,15°C,,2021/06/02
493,TF_ACULEI_8969_DSCF0027.jpg,2,,,,2021/08/06
494,TF_ACULEI_15878_DSCF0442.jpg,4,,10°C,50°F,2023/05/20
495,TF_ACULEI_8990_IMAG0027.jpg,,,,,
496,TF_ACULEI_14703_DSCF0189.jpg,4,,,42°F,2023/02/15
497,TF_ACULEI_5176_DSCF5463.jpg,,,,,2021/06/20
498,TF_ACULEI_1794_DSCF1746.jpg,1,,18°C,,2021/06/06
499,TF_ACULEI_13963_DSCF0730.jpg,6,,3°C,27°F,23/01/2023
500,TF_ACULEI_3916_DSCF4134.jpg,1,,,,2021/06/16
501,TF_ACULEI_8921_DSCF0997.jpg,1,,,,2021/07/30
502,TF_ACULEI_328_IMAG0011.jpg,,,,,
503,TF_ACULEI_5445_DSCF5767.jpg,1,,22°C,,2021/06/22
504,TF_ACULEI_282_IMAG0002.jpg,,,,,
505,TF_ACULEI_9257_DSCF0061.jpg,1,,19°C,,2021/09/16
506,TF_ACULEI_15417_DSCF0134.jpg,4,,4°C,39°F,2023/04/08
507,TF_ACULEI_13855_DSCF0627.jpg,6,,1°C,31°F,22/01/2023
508,TF_ACULEI_2460_DSCF2470.jpg,,,18°C,,2021/06/08
509,TF_ACULEI_9233_IMAG0109.jpg,,,,,
510,TF_ACULEI_12746_DSCF0091.jpg,5,,2°C,,23/11/2022
511,TF_ACULEI_11213_DSCF0061.jpg,5,,12°C,53°F,18/05/2022
512,TF_ACULEI_5882_DSCF6201.jpg,1,,20°C,,2021/06/22
513,TF_ACULEI_3795_DSCF4013.jpg,,,20°C,,2021/06/16
514,TF_ACULEI_4760_DSCF5024.jpg,1,,18°C,,2021/06/18
515,TF_ACULEI_16505_DSCF0088.jpg,,,,,
516,TF_ACULEI_10453_DSCF0260.jpg,4,,1°C,31°F,20/01/2022
517,TF_ACULEI_2543_DSCF2553.jpg,1,,18°C,,2021/06/08
518,TF_ACULEI_162_DSCF0026.jpg,CAMl,,,,2021/02/17
519,TF_ACULEI_14630_DSCF0126.jpg,4,,3°C,27°F,2023/02/09
520,TF_ACULEI_14254_DSCF0981.jpg,6,,1°C,31°F,29/01/2023
521,TF_ACULEI_14083_DSCF0829.jpg,6,,3°C,,25/01/2023
522,TF_ACULEI_13298_DSCF0128.jpg,6,,5°C,23°F,11/01/2023
523,TF_ACULEI_3863_DSCF4081.jpg,,,,,2021/06/16
524,TF_ACULEI_4664_DSCF4928.jpg,1,,17°C,,2021/06/18
525,TF_ACULEI_4857_DSCF5128.jpg,1,,18°C,,2021/06/18
526,TF_ACULEI_14480_DSCF0055.jpg,4,,3°C,27°F,2023/02/03
527,TF_ACULEI_15456_DSCF0067.jpg,5,,4°C,39°F,09/04/2023
528,TF_ACULEI_8564_DSCF0645.jpg,1,,21°C,,2021/07/28
529,TF_ACULEI_28_DSCF0079.jpg,7,,17°C,62°F,07/01/2021
530,TF_ACULEI_1086_DSCF0942.jpg,1,,17°C,,
531,TF_ACULEI_5012_DSCF5299.jpg,,,,,2021/06/20
532,TF_ACULEI_8595_DSCF0676.jpg,1,,21°C,,2021/07/28
533,TF_ACULEI_8768_DSCF0844.jpg,1,,,,2021/07/30
534,TF_ACULEI_9781_DSCF0174.jpg,1,,5°C,,2021/11/20
535,TF_ACULEI_5613_DSCF5935.jpg,1,,22°C,,2021/06/22
536,TF_ACULEI_13030_DSCF0458.jpg,4,,9°C,48°F,2022/12/26
537,TF_ACULEI_15443_IMAG0082.jpg,,,,,
538,TF_ACULEI_4917_DSCF5197.jpg,1,,,,2021/06/20
539,TF_ACULEI_2977_DSCF3027.jpg,1,,,,2021/06/10
540,TF_ACULEI_15559_DSCF0094.jpg,,,,,
541,TF_ACULEI_12310_DSCF0229.jpg,4,,15°C,59°F,2022/10/09
542,TF_ACULEI_9130_IMAG0007.jpg,,,,,
543,TF_ACULEI_5994_DSCF6312.jpg,1,,20°C,,2021/06/22
544,TF_ACULEI_7990_DSCF0079.jpg,1,,,,2021/07/22
545,TF_ACULEI_10525_IMAG0275.jpg,,,,,
546,TF_ACULEI_8866_DSCF0942.jpg,1,,24°C,,2021/07/30
547,TF_ACULEI_10534_IMAG0289.jpg,,,,,
548,TF_ACULEI_16246_DSCF0198.jpg,4,,15°C,59°F,2023/06/30
549,TF_ACULEI_1952_DSCF1928.jpg,1,,,,2021/06/07
550,TF_ACULEI_10522_IMAG0261.jpg,,,,,
551,TF_ACULEI_11692_DSCF0002.jpg,4,,26°C,78°F,26/07/2022
552,TF_ACULEI_10898_DSCF0011.jpg,5,,8°C,46°F,07/04/2022
553,TF_ACULEI_11441_DSCF0262.jpg,,,825°C,77°F,19/06/2022
554,TF_ACULEI_8402_DSCF0469.jpg,1,,25°C,,2021/07/24
555,TF_ACULEI_6397_DSCF6740.jpg,1,,,,2021/06/25
556,TF_ACULEI_6623_DSCF6986.jpg,1,,20°C,,2021/06/27
557,TF_ACULEI_1184_DSCF1050.jpg,1,,16°C,,2021/05/27
558,TF_ACULEI_13373_DSCF0050.jpg,7,,2°C,29°F,13/01/2023
559,TF_ACULEI_674_DSCF0528.jpg,1,,11°C,,2021/05/25
560,TF_ACULEI_14599_DSCF0186.jpg,6,,4°C,,07/02/2023
561,TF_ACULEI_15524_DSCF0197.jpg,4,,3°C,37°F,2023/04/13
562,TF_ACULEI_270_DSCF0023.jpg,1,,,,2021/05/17
563,TF_ACULEI_1236_DSCF1106.jpg,1,,18°C,,2021/06/01
564,TF_ACULEI_4724_DSCF4988.jpg,1,,17°C,,2021/06/18
565,TF_ACULEI_15469_DSCF0162.jpg,4,,4°C,39°F,2023/04/09
566,TF_ACULEI_13366_DSCF0213.jpg,4,,,32°F,2023/01/13
567,TF_ACULEI_13127_DSCF0117.jpg,4,,,41°F,2023/01/02
568,TF_ACULEI_12940_DSCF0305.jpg,5,,,32°F,14/12/2022
569,TF_ACULEI_10490_DSCF0300.jpg,4,,4°C,25°F,23/01/2022
570,TF_ACULEI_12002_DSCF0015.jpg,7,,18°C,64°F,14/09/2022
571,TF_ACULEI_5026_DSCF5313.jpg,1,,20°C,,2021/06/20
572,TF_ACULEI_13333_DSCF0180.jpg,6,,2°C,35°F,12/01/2023
573,TF_ACULEI_10274_IMAG0065.jpg,,,,,
574,TF_ACULEI_16766_DSCF0489.jpg,4,,18°C,64°F,2023/09/27
575,TF_ACULEI_14117_DSCF0864.jpg,6,,2°C,35°F,26/01/2023
576,TF_ACULEI_3311_IMAG0077.jpg,,,,,
577,TF_ACULEI_11736_DSCF0042.jpg,4,,21°C,69°F,29/07/2022
578,TF_ACULEI_13472_DSCF0234.jpg,6,,4°C,39°F,16/01/2023
579,TF_ACULEI_5529_DSCF5851.jpg,,,,,2021/06/22
580,TF_ACULEI_3882_DSCF4100.jpg,1,,,,2021/06/16
581,TF_ACULEI_6925_DSCF7291.jpg,1,,19°C,,2021/06/28
582,TF_ACULEI_7766_DSCF0049.jpg,,,,,2021/07/14
583,TF_ACULEI_7771_DSCF0054.jpg,,,,,
584,TF_ACULEI_5442_DSCF5764.jpg,1,,,,2021/06/22
585,TF_ACULEI_2779_DSCF2808.jpg,,,,,2021/06/10
586,TF_ACULEI_3094_DSCF3144.jpg,1,,,,2021/06/10
587,TF_ACULEI_15666_DSCF0069.jpg,4,,12°C,53°F,2023/04/29
588,TF_ACULEI_7025_DSCF7390.jpg,1,,,,2021/06/28
589,TF_ACULEI_3985_DSCF4203.jpg,1,,19°C,,2021/06/16
590,TF_ACULEI_10724_DSCF0145.jpg,4,,4°C,25°F,02/03/2022
591,TF_ACULEI_11169_DSCF0046.jpg,5,,12°C,53°F,16/05/2022
592,TF_ACULEI_631_DSCF0483.jpg,1,,,,2021/05/25
593,TF_ACULEI_713_DSCF0567.jpg,1,,11°C,,2021/05/26
594,TF_ACULEI_13069_DSCF0029.jpg,5,,8°C,46°F,28/12/2022
595,TF_ACULEI_2603_DSCF2607.jpg,1,,18°C,,2021/06/08
596,TF_ACULEI_12511_DSCF0589.jpg,4,,9°C,48°F,2022/11/06
597,TF_ACULEI_12033_DSCF0034.jpg,5,,8°C,46°F,21/09/2022
598,TF_ACULEI_12514_DSCF0228.jpg,,,,41°F,07/11/2022
599,TF_ACULEI_9740_DSCF0093.jpg,1,,8°C,,2021/11/18
600,TF_ACULEI_13643_DSCF0396.jpg,6,,1°C,31°F,19/01/2023
601,TF_ACULEI_10327_DSCF0106.jpg,4,,4°C,25°F,07/01/2022
602,TF_ACULEI_10924_DSCF0105.jpg,4,,8°C,46°F,08/04/2022
603,TF_ACULEI_16319_DSCF0294.jpg,4,,34°C,,
604,TF_ACULEI_3164_DSCF3214.jpg,,,,,2021/06/10
605,TF_ACULEI_6116_DSCF6432.jpg,1,,21°C,,2021/06/24
606,TF_ACULEI_3961_DSCF4179.jpg,1,,,,2021/06/16
607,TF_ACULEI_6079_DSCF6395.jpg,1,,21°C,,2021/06/24
608,TF_ACULEI_11727_DSCF0033.jpg,4,,21°C,69°F,29/07/2022
609,TF_ACULEI_4634_DSCF4897.jpg,1,,19°C,,2021/06/18
610,TF_ACULEI_9394_IMAG0096.jpg,,,,,
611,TF_ACULEI_5490_DSCF5812.jpg,1,,22°C,,2021/06/22
612,TF_ACULEI_7960_DSCF0049.jpg,CAM),,95°C,,2021/07/22
613,TF_ACULEI_10730_IMAG0098.jpg,,,,,
614,TF_ACULEI_12934_IMAG0705.jpg,,,,,
615,TF_ACULEI_15860_DSCF0421.jpg,4,,10°C,50°F,2023/05/19
616,TF_ACULEI_2404_DSCF2414.jpg,1,,18°C,,2021/06/08
617,TF_ACULEI_15526_IMAG0125.jpg,,,,,
618,TF_ACULEI_8759_DSCF0835.jpg,1,,25°C,,2021/07/30
619,TF_ACULEI_15155_DSCF0223.jpg,CAMA,,5°C,41°F,2023/03/21
620,TF_ACULEI_637_DSCF0490.jpg,1,,11°C,,2021/05/25
621,TF_ACULEI_16488_DSCF0084.jpg,5,,16°C,,05/08/2023
622,TF_ACULEI_7163_DSCF7509.jpg,1,,19°C,,2021/07/03
623,TF_ACULEI_5105_DSCF5392.jpg,1,,21°C,,2021/06/20
624,TF_ACULEI_13318_DSCF0158.jpg,6,,6°C,,11/01/2023
625,TF_ACULEI_4064_DSCF4282.jpg,1,,,,2021/06/16
626,TF_ACULEI_10845_DSCF0086.jpg,5,,1°C,33°F,29/03/2022
627,TF_ACULEI_8666_DSCF0747.jpg,1,,22°C,,2021/07/28
628,TF_ACULEI_6383_DSCF6726.jpg,,,,,2021/06/25
629,TF_ACULEI_15224_DSCF0013.jpg,4,,9°C,48°F,2023/03/27
630,TF_ACULEI_10506_DSCF0323.jpg,4,,2°C,29°F,25/01/2022
631,TF_ACULEI_3895_DSCF4113.jpg,1,,19°C,,2021/06/16
632,TF_ACULEI_913_DSCF0769.jpg,1,,16°C,,2021/05/27
633,TF_ACULEI_1310_DSCF1214.jpg,1,,,,2021/06/01
634,TF_ACULEI_14054_DSCF0815.jpg,6,,3°C,27°F,25/01/2023
635,TF_ACULEI_15191_DSCF0023.jpg,6,,5°C,41°F,23/03/2023
636,TF_ACULEI_13484_DSCF0244.jpg,6,,,41°F,17/01/2023
637,TF_ACULEI_9349_DSCF0167.jpg,1,,,,2021/10/03
638,TF_ACULEI_16237_DSCF0190.jpg,4,,19°C,66°F,2023/06/28
639,TF_ACULEI_9383_IMAG0083.jpg,,,,,
640,TF_ACULEI_14718_DSCF0267.jpg,6,,0°C,32°F,15/02/2023
641,TF_ACULEI_2103_DSCF2108.jpg,1,,17°C,,2021/06/08
642,TF_ACULEI_2921_DSCF2971.jpg,1,,,,2021/06/10
643,TF_ACULEI_9783_DSCF0176.jpg,1,,5°C,,2021/11/20
644,TF_ACULEI_12140_DSCF0043.jpg,7,,12°C,53°F,29/09/2022
645,TF_ACULEI_1900_DSCF1876.jpg,1,,15°C,,2021/06/07
646,TF_ACULEI_1225_DSCF1095.jpg,1,,,,2021/06/01
647,TF_ACULEI_14893_DSCF0050.jpg,4,,8°C,46°F,2023/02/26
648,TF_ACULEI_3158_DSCF3208.jpg,1,,18°C,,2021/06/10
649,TF_ACULEI_793_IMAG0056.jpg,,,,,
650,TF_ACULEI_11758_DSCF0005.jpg,,,26°C,,01/08/2022
651,TF_ACULEI_14237_IMAG0140.jpg,,,,,
652,TF_ACULEI_14658_DSCF0151.jpg,4,,1°C,31°F,2023/02/11
653,TF_ACULEI_1175_DSCF1041.jpg,1,,16°C,,2021/05/27
654,TF_ACULEI_14158_DSCF0895.jpg,6,,1°C,31°F,27/01/2023
655,TF_ACULEI_7638_DSCF7979.jpg,1,,21°C,,2021/07/09
656,TF_ACULEI_1568_DSCF1457.jpg,1,,15°C,,2021/06/02
657,TF_ACULEI_15159_DSCF0227.jpg,4,,5 °C,41°F,2023/03/21
658,TF_ACULEI_2796_DSCF2825.jpg,1,,,,2021/06/10
659,TF_ACULEI_6523_DSCF6877.jpg,1,,21°C,,2021/06/27
660,TF_ACULEI_15353_IMAG0064.jpg,,,,,
661,TF_ACULEI_2722_DSCF2724.jpg,,,18°C,,2021/06/08
662,TF_ACULEI_8126_DSCF0215.jpg,1,,25°C,,2021/07/22
663,TF_ACULEI_9536_IMAG0196.jpg,,,,,
664,TF_ACULEI_1262_DSCF1132.jpg,1,,18°C,,2021/06/01
665,TF_ACULEI_1833_DSCF1785.jpg,1,,16°C,,2021/06/07
666,TF_ACULEI_7992_DSCF0081.jpg,1,,25°C,,
667,TF_ACULEI_2443_DSCF2453.jpg,1,,18°C,,2021/06/08
668,TF_ACULEI_8418_DSCF0485.jpg,1,,25°C,,2021/07/24
669,TF_ACULEI_11121_DSCF0016.jpg,5,,7°C,44°F,13/05/2022
670,TF_ACULEI_7037_DSCF0460.jpg,,,,,2021/06/28
671,TF_ACULEI_12838_DSCF0200.jpg,5,,5°C,41°F,04/12/2022
672,TF_ACULEI_8145_DSCF0234.jpg,1,,25°C,,2021/07/22
673,TF_ACULEI_11694_DSCF0003.jpg,,,,,
674,TF_ACULEI_9328_DSCF0136.jpg,,,13°C,,2021/09/30
675,TF_ACULEI_16209_DSCF0020.jpg,6,,21°C,69°F,24/06/2023
676,TF_ACULEI_6750_DSCF7116.jpg,1,,20°C,,2021/06/28
677,TF_ACULEI_660_DSCF0514.jpg,1,,11°C,,2021/05/25
678,TF_ACULEI_13788_DSCF0559.jpg,6,,2°C,29°F,21/01/2023
679,TF_ACULEI_12118_DSCF0042.jpg,,,,,
680,TF_ACULEI_10340_DSCF0123.jpg,4,,4°C,25°F,07/01/2022
681,TF_ACULEI_5851_DSCF6170.jpg,1,,20°C,,2021/06/22
682,TF_ACULEI_1487_DSCF1387.jpg,,,,,2021/06/01
683,TF_ACULEI_2349_DSCF2359.jpg,1,,18°C,,2021/06/08
684,TF_ACULEI_15428_DSCF0144.jpg,4,,4°C,39°F,2023/04/08
685,TF_ACULEI_7199_DSCF7545.jpg,1,,19°C,,2021/07/03
686,TF_ACULEI_3326_DSCF3544.jpg,,,,,2021/06/15
687,TF_ACULEI_8076_DSCF0165.jpg,1,,25°C,,2021/07/22
688,TF_ACULEI_11309_DSCF0182.jpg,4,,20°C,68°F,25/05/2022
689,TF_ACULEI_12564_DSCF0111.jpg,4,,8°C,46°F,2022/11/13
690,TF_ACULEI_5928_DSCF6247.jpg,CAMi,,20°C,,2021/06/22
691,TF_ACULEI_9045_IMAG0061.jpg,,,,,
692,TF_ACULEI_12973_DSCF0417.jpg,,,,,
693,TF_ACULEI_15366_DSCF0093.jpg,4,,,32°F,2023/04/05
694,TF_ACULEI_5337_DSCF5624.jpg,1,,20°C,,2021/06/20
695,TF_ACULEI_12372_DSCF0136.jpg,5,,7°C,,15/10/2022
696,TF_ACULEI_15320_IMAG0038.jpg,,,,,
697,TF_ACULEI_4526_DSCF4789.jpg,1,,270°C,,2021/06/17
698,TF_ACULEI_11285_DSCF0160.jpg,4,,12°C,53°F,23/05/2022
699,TF_ACULEI_12463_DSCF0486.jpg,4,,11°C,51°F,2022/10/26
700,TF_ACULEI_13596_DSCF0346.jpg,6,,,32°F,19/01/2023
701,TF_ACULEI_16132_DSCF0097.jpg,4,,18°C,64°F,2023/06/17
702,TF_ACULEI_13190_DSCF0169.jpg,4,,,42°F,2023/01/05
703,TF_ACULEI_2279_DSCF2289.jpg,,,18°C,,
704,TF_ACULEI_316_DSCF0097.jpg,,,,,2021/05/21
705,TF_ACULEI_5920_DSCF6239.jpg,1,,20°C,,2021/06/22
706,TF_ACULEI_9974_DSCF0395.jpg,1,,17°C,,2021/11/24
707,TF_ACULEI_8889_DSCF0965.jpg,1,,24°C,,2021/07/30
708,TF_ACULEI_2181_DSCF2186.jpg,1,,,,2021/06/08
709,TF_ACULEI_14224_DSCF0962.jpg,6,,1°C,31°F,28/01/2023
710,TF_ACULEI_6005_DSCF6323.jpg,1,,20°C,,2021/06/22
711,TF_ACULEI_1206_DSCF1072.jpg,1,,16°C,,2021/05/27
712,TF_ACULEI_16289_DSCF0251.jpg,4,,17°C,62°F,2023/07/06
713,TF_ACULEI_7862_DSCF0153.jpg,,,,,2021/07/15
714,TF_ACULEI_14164_DSCF0334.jpg,CAMA,,2°C,29°F,2023/01/27
715,TF_ACULEI_7929_DSCF0014.jpg,1,,17°C,,2021/07/20
716,TF_ACULEI_4786_DSCF5057.jpg,1,,,,2021/06/18
717,TF_ACULEI_838_DSCF0694.jpg,1,,16°C,,2021/05/27
718,TF_ACULEI_634_DSCF0486.jpg,1,,11°C,,2021/05/25
